"record_id","admission_date_raw","indexed_end_date_raw","admission_date","indexed_end_date","elapsed_days","geography","population_boundary","elapsed_unit"
"smdswhr_556_55688","17791201","17800406","1779-12-01","1780-04-06","127","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_556_55689","17791202","17830401","1779-12-02","1783-04-01","1216","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_569_56919","17791202","17800316","1779-12-02","1780-03-16","105","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_569_56920","17791202","17800123","1779-12-02","1780-01-23","52","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_545_54591","17791203","17800612","1779-12-03","1780-06-12","192","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_571_57192","17791203","17800209","1779-12-03","1780-02-09","68","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_575_57606","17791203","17791223","1779-12-03","1779-12-23","20","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_587_58708","17791203","17800107","1779-12-03","1780-01-07","35","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_587_58709","17791203","17800106","1779-12-03","1780-01-06","34","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_545_54592","17791204","17800831","1779-12-04","1780-08-31","271","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_553_55395","17791204","17791230","1779-12-04","1779-12-30","26","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_553_55396","17791204","17800316","1779-12-04","1780-03-16","103","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_564_56471","17791204","17810104","1779-12-04","1781-01-04","397","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_549_54912","17791206","17800321","1779-12-06","1780-03-21","106","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_549_54913","17791206","17800208","1779-12-06","1780-02-08","64","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_553_55397","17791206","17800318","1779-12-06","1780-03-18","103","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_558_55866","17791206","17791221","1779-12-06","1779-12-21","15","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_559_55998","17791206","17800125","1779-12-06","1780-01-25","50","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_559_55999","17791206","17800125","1779-12-06","1780-01-25","50","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_559_56000","17791206","17800125","1779-12-06","1780-01-25","50","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_559_56001","17791206","17800314","1779-12-06","1780-03-14","99","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_569_56921","17791206","17800104","1779-12-06","1780-01-04","29","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_569_56922","17791206","17800204","1779-12-06","1780-02-04","60","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_571_57193","17791206","17800102","1779-12-06","1780-01-02","27","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_581_58136","17791206","17800713","1779-12-06","1780-07-13","220","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_549_54914","17791207","17800119","1779-12-07","1780-01-19","43","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_585_58510","17791207","17800520","1779-12-07","1780-05-20","165","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_585_58511","17791208","17791228","1779-12-08","1779-12-28","20","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_556_55690","17791210","17800219","1779-12-10","1780-02-19","71","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_556_55691","17791210","17800325","1779-12-10","1780-03-25","106","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_578_57816","17791210","17800121","1779-12-10","1780-01-21","42","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_553_55398","17791211","17800905","1779-12-11","1780-09-05","269","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_562_56215","17791212","17800110","1779-12-12","1780-01-10","29","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_581_58137","17791212","17791212","1779-12-12","1779-12-12","0","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_545_54593","17791214","17800217","1779-12-14","1780-02-17","65","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_545_54594","17791214","17791217","1779-12-14","1779-12-17","3","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_549_54915","17791214","17800218","1779-12-14","1780-02-18","66","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_556_55692","17791214","17800615","1779-12-14","1780-06-15","184","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_556_55693","17791214","17800219","1779-12-14","1780-02-19","67","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_564_56472","17791214","17791214","1779-12-14","1779-12-14","0","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_564_56473","17791214","17800309","1779-12-14","1780-03-09","86","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_564_56474","17791214","17800330","1779-12-14","1780-03-30","107","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_581_58138","17791214","17791214","1779-12-14","1779-12-14","0","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_587_58710","17791214","17791214","1779-12-14","1779-12-14","0","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_545_54595","17791215","17791228","1779-12-15","1779-12-28","13","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_564_56475","17791215","17800302","1779-12-15","1780-03-02","78","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_574_57461","17791215","17791228","1779-12-15","1779-12-28","13","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_587_58711","17791215","17800308","1779-12-15","1780-03-08","84","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_562_56216","17791216","17800222","1779-12-16","1780-02-22","68","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_564_56476","17791216","17800413","1779-12-16","1780-04-13","119","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_574_57408","17791216","17800217","1779-12-16","1780-02-17","63","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_574_57409","17791216","17800101","1779-12-16","1780-01-01","16","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
